# Light Pollution Monitoring Data Format 1.0,,,,,,,,,,,,,,,,,,,,,,,
# URL: http://www.darksky.org/measurements,,,,,,,,,,,,,,,,,,,,,,,
# Number of header lines: 42,,,,,,,,,,,,,,,,,,,,,,,
# ,his data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/,,,,,,,,,,,,,,,,,,,,,,
# Device type: SQM-LU-DL-R1,,,,,,,,,,,,,,,,,,,,,,,
# Instrument ID: ,,,,,,,,,,,,,,,,,,,,,,,
# Data supplier: ,,,,,,,,,,,,,,,,,,,,,,,
# Location name: observatory  negara langkawi,,,,,,,,,,,,,,,,,,,,,,,
# Position (lat, lon, elev(m)): 6.307147,6:44:56 PM,0,,,,,,,,,,,,,,,,,,,
# Local timezone: Asia/Kuala_Lumpur,,,,,,,,,,,,,,,,,,,,,,,
# ,ime Synchronization: ,,,,,,,,,,,,,,,,,,,,,,
# Moving / Stationary position: S,A,IONARY,,,,,,,,,,,,,,,,,,,,,
# Moving / Fixed look direction: FIXED,,,,,,,,,,,,,,,,,,,,,,,
# Number of channels: 1,,,,,,,,,,,,,,,,,,,,,,,
# Filters per channel: ,,,,,,,,,,,,,,,,,,,,,,,
# Measurement direction per channel: ,,,,,,,,,,,,,,,,,,,,,,,
# Field of view (degrees): 10,,,,,,,,,,,,,,,,,,,,,,,
# Number of fields per line: 6,,,,,,,,,,,,,,,,,,,,,,,
# SQM serial number: 6257,,,,,,,,,,,,,,,,,,,,,,,
# SQM hardware identity: AB0N5UX4,,,,,,,,,,,,,,,,,,,,,,,
# SQM firmware version: 4-6-80,,,,,,,,,,,,,,,,,,,,,,,
# SQM cover offset value: ,,,,,,,,,,,,,,,,,,,,,,,
# SQM readout test ix (Information): i,4,6,12:00:00 AM,6257,,,,,,,,,,,,,,,,,,,
# SQM readout test rx (Reading): r, 20.38m,0000000001Hz,0000686988c,0000001.491s, 022.5C,,,,,,,,,,,,,,,,,,
# SQM readout test cx (Calibration): c,00000019.93m,0000135.909s, 020.6C,00000008.71m, 019.9C,,,,,,,,,,,,,,,,,,
# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m,,,,,,,,,,,,,,,,,,,,
# DL time difference (seconds): -784886259,,,,,,,,,,,,,,,,,,,,,,,
# DL retrieved at (U,C): 2024-12-05,41:04.1,,,,,,,,,,,,,,,,,,,,,
# DL trigger seconds : 0,,,,,,,,,,,,,,,,,,,,,,,
# DL trigger minutes : 255,,,,,,,,,,,,,,,,,,,,,,,
# DL trigger threshold : 0,,,,,,,,,,,,,,,,,,,,,,,
# Comment: 10 degree,,,,,,,,,,,,,,,,,,,,,,,
# Comment: D2,,,,,,,,,,,,,,,,,,,,,,,
# Comment: ,,,,,,,,,,,,,,,,,,,,,,,
# Comment: ,,,,,,,,,,,,,,,,,,,,,,,
# Comment: ,,,,,,,,,,,,,,,,,,,,,,,
# UDM version: 1.0.0.353,,,,,,,,,,,,,,,,,,,,,,,
# UDM setting: Logged continuously every 10 seconds,,hreshold = 0 mpsas.,,,,,,,,,,,,,,,,,,,,,
# blank line,,,,,,,,,,,,,,,,,,,,,,,
# U,C Date & ,ime, Local Date & ,ime, ,emperature, Counts, Frequency, MSAS,,,,,,,,,,,,,,
# YYYY-MM-DD,HH:mm:ss.fff,YYYY-MM-DD,HH:mm:ss.fff,Celsius,number,Hz,mag/arcsec^2,,,,,,,,,,,,,,,,
# END OF HEADER,,,,,,,,,,,,,,,,,,,,,,,
05/12/2024,58:54.1,06/12/2024,3:58:54 AM,22.2,692091,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,59:04.1,06/12/2024,3:59:04 AM,22.5,692381,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,59:14.1,06/12/2024,3:59:14 AM,22.5,691853,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,59:24.1,06/12/2024,3:59:24 AM,22.5,692221,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,59:34.1,06/12/2024,3:59:34 AM,22.5,691984,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,59:44.1,06/12/2024,3:59:44 AM,22.5,691320,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,59:54.1,06/12/2024,3:59:54 AM,22.5,690897,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,00:04.1,06/12/2024,4:00:04 AM,22.5,690809,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,00:14.1,06/12/2024,4:00:14 AM,22.5,690577,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,00:24.1,06/12/2024,4:00:24 AM,22.5,690528,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,00:34.1,06/12/2024,4:00:34 AM,22.5,690498,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,00:44.1,06/12/2024,4:00:44 AM,22.5,689929,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,00:54.1,06/12/2024,4:00:54 AM,22.5,689716,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,01:04.1,06/12/2024,4:01:04 AM,22.5,690020,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,01:14.1,06/12/2024,4:01:14 AM,22.5,690766,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,01:24.1,06/12/2024,4:01:24 AM,22.5,690695,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,01:34.1,06/12/2024,4:01:34 AM,22.5,690170,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,01:44.1,06/12/2024,4:01:44 AM,22.5,689663,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,01:54.1,06/12/2024,4:01:54 AM,22.5,689781,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,02:04.1,06/12/2024,4:02:04 AM,22.5,689671,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,02:14.1,06/12/2024,4:02:14 AM,22.5,690495,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,02:24.1,06/12/2024,4:02:24 AM,22.5,690642,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,02:34.1,06/12/2024,4:02:34 AM,22.5,690608,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,02:44.1,06/12/2024,4:02:44 AM,22.5,690617,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,02:54.1,06/12/2024,4:02:54 AM,22.5,692869,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,03:04.1,06/12/2024,4:03:04 AM,22.5,693849,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,03:14.1,06/12/2024,4:03:14 AM,22.5,694695,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,03:24.1,06/12/2024,4:03:24 AM,22.5,694836,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,03:34.1,06/12/2024,4:03:34 AM,22.5,693759,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,03:44.1,06/12/2024,4:03:44 AM,22.5,690208,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,03:54.1,06/12/2024,4:03:54 AM,22.5,692317,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,04:04.1,06/12/2024,4:04:04 AM,22.5,703538,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,04:14.1,06/12/2024,4:04:14 AM,22.5,698070,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,04:24.1,06/12/2024,4:04:24 AM,22.5,696119,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,04:34.1,06/12/2024,4:04:34 AM,22.5,696460,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,04:44.1,06/12/2024,4:04:44 AM,22.5,695553,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,04:54.1,06/12/2024,4:04:54 AM,22.5,695406,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,05:04.1,06/12/2024,4:05:04 AM,22.5,695444,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,05:14.1,06/12/2024,4:05:14 AM,22.5,694219,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,05:24.1,06/12/2024,4:05:24 AM,22.5,693125,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,05:34.1,06/12/2024,4:05:34 AM,22.5,694398,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,05:44.1,06/12/2024,4:05:44 AM,22.5,694483,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,05:54.1,06/12/2024,4:05:54 AM,22.5,694403,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,06:04.1,06/12/2024,4:06:04 AM,22.5,691479,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,06:14.1,06/12/2024,4:06:14 AM,22.5,690263,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,06:24.1,06/12/2024,4:06:24 AM,22.5,691224,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,06:34.1,06/12/2024,4:06:34 AM,22.5,690796,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,06:44.1,06/12/2024,4:06:44 AM,22.5,690098,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,06:54.1,06/12/2024,4:06:54 AM,22.5,690240,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,07:04.1,06/12/2024,4:07:04 AM,22.5,690794,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,07:14.1,06/12/2024,4:07:14 AM,22.5,691266,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,07:24.1,06/12/2024,4:07:24 AM,22.5,691728,1,20.38,,,,,,,,,,,,,,,,
05/12/2024,07:34.1,06/12/2024,4:07:34 AM,22.5,691974,0,20.38,,,,,,,,,,,,,,,,
05/12/2024,07:44.1,06/12/2024,4:07:44 AM,22.5,693104,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,07:54.1,06/12/2024,4:07:54 AM,22.5,694057,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,08:04.1,06/12/2024,4:08:04 AM,22.5,693433,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,08:14.1,06/12/2024,4:08:14 AM,22.5,693484,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,08:24.1,06/12/2024,4:08:24 AM,22.5,694332,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,08:34.1,06/12/2024,4:08:34 AM,22.5,694313,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,08:44.1,06/12/2024,4:08:44 AM,22.5,695069,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,08:54.1,06/12/2024,4:08:54 AM,22.5,695388,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,09:04.1,06/12/2024,4:09:04 AM,22.5,694806,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,09:14.1,06/12/2024,4:09:14 AM,22.5,693532,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,09:24.1,06/12/2024,4:09:24 AM,22.5,692817,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,09:34.1,06/12/2024,4:09:34 AM,22.5,694165,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,09:44.1,06/12/2024,4:09:44 AM,22.5,695336,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,09:54.1,06/12/2024,4:09:54 AM,22.5,695342,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,10:04.1,06/12/2024,4:10:04 AM,22.5,696041,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,10:14.1,06/12/2024,4:10:14 AM,22.5,695828,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,10:24.1,06/12/2024,4:10:24 AM,22.5,696594,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,10:34.1,06/12/2024,4:10:34 AM,22.5,696325,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,10:44.1,06/12/2024,4:10:44 AM,22.5,696468,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,10:54.1,06/12/2024,4:10:54 AM,22.5,697613,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,11:04.1,06/12/2024,4:11:04 AM,22.5,697591,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,11:14.1,06/12/2024,4:11:14 AM,22.5,697891,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,11:24.1,06/12/2024,4:11:24 AM,22.5,698010,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,11:34.1,06/12/2024,4:11:34 AM,22.5,698717,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,11:44.1,06/12/2024,4:11:44 AM,22.5,698658,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,11:54.1,06/12/2024,4:11:54 AM,22.5,697890,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,12:04.1,06/12/2024,4:12:04 AM,22.5,696861,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,12:14.1,06/12/2024,4:12:14 AM,22.5,696053,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,12:24.1,06/12/2024,4:12:24 AM,22.5,696209,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,12:34.1,06/12/2024,4:12:34 AM,22.5,696261,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,12:44.1,06/12/2024,4:12:44 AM,22.5,695864,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,12:54.1,06/12/2024,4:12:54 AM,22.5,694109,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,13:04.1,06/12/2024,4:13:04 AM,22.5,694205,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,13:14.1,06/12/2024,4:13:14 AM,22.5,695315,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,13:24.1,06/12/2024,4:13:24 AM,22.5,695719,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,13:34.1,06/12/2024,4:13:34 AM,22.5,694896,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,13:44.1,06/12/2024,4:13:44 AM,22.5,694049,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,13:54.1,06/12/2024,4:13:54 AM,22.5,693834,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,14:04.1,06/12/2024,4:14:04 AM,22.5,693881,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,14:14.1,06/12/2024,4:14:14 AM,22.5,694022,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,14:24.1,06/12/2024,4:14:24 AM,22.5,694960,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,14:34.1,06/12/2024,4:14:34 AM,22.5,696424,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,14:44.1,06/12/2024,4:14:44 AM,22.5,696516,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,14:54.1,06/12/2024,4:14:54 AM,22.5,696382,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,15:04.1,06/12/2024,4:15:04 AM,22.5,695869,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,15:14.1,06/12/2024,4:15:14 AM,22.5,694900,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,15:24.1,06/12/2024,4:15:24 AM,22.5,694430,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,15:34.1,06/12/2024,4:15:34 AM,22.5,695407,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,15:44.1,06/12/2024,4:15:44 AM,22.5,695412,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,15:54.1,06/12/2024,4:15:54 AM,22.5,694182,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,16:04.1,06/12/2024,4:16:04 AM,22.5,693696,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,16:14.1,06/12/2024,4:16:14 AM,22.5,693435,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,16:24.1,06/12/2024,4:16:24 AM,22.5,694199,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,16:34.1,06/12/2024,4:16:34 AM,22.5,693847,0,20.39,,,,,,,,,,,,,,,,
05/12/2024,16:44.1,06/12/2024,4:16:44 AM,22.5,694175,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,16:54.1,06/12/2024,4:16:54 AM,22.5,695120,1,20.39,,,,,,,,,,,,,,,,
05/12/2024,17:04.1,06/12/2024,4:17:04 AM,22.5,697943,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,17:14.1,06/12/2024,4:17:14 AM,22.5,698260,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,17:24.1,06/12/2024,4:17:24 AM,22.5,698122,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,17:34.1,06/12/2024,4:17:34 AM,22.5,698396,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,17:44.1,06/12/2024,4:17:44 AM,22.5,699083,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,17:54.1,06/12/2024,4:17:54 AM,22.5,698738,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,18:04.1,06/12/2024,4:18:04 AM,22.5,698366,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,18:14.1,06/12/2024,4:18:14 AM,22.5,698024,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,18:24.1,06/12/2024,4:18:24 AM,22.5,698355,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,18:34.1,06/12/2024,4:18:34 AM,22.5,700106,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,18:44.1,06/12/2024,4:18:44 AM,22.5,700079,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,18:54.1,06/12/2024,4:18:54 AM,22.5,700120,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,19:04.1,06/12/2024,4:19:04 AM,22.5,700726,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,19:14.1,06/12/2024,4:19:14 AM,22.5,700790,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,19:24.1,06/12/2024,4:19:24 AM,22.5,701366,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,19:34.1,06/12/2024,4:19:34 AM,22.5,702883,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,19:44.1,06/12/2024,4:19:44 AM,22.5,705048,0,20.41,,,,,,,,,,,,,,,,
05/12/2024,19:54.1,06/12/2024,4:19:54 AM,22.5,705352,1,20.41,,,,,,,,,,,,,,,,
05/12/2024,20:04.1,06/12/2024,4:20:04 AM,22.5,706288,1,20.41,,,,,,,,,,,,,,,,
05/12/2024,20:14.1,06/12/2024,4:20:14 AM,22.5,706912,1,20.41,,,,,,,,,,,,,,,,
05/12/2024,20:24.1,06/12/2024,4:20:24 AM,22.5,706858,1,20.41,,,,,,,,,,,,,,,,
05/12/2024,20:34.1,06/12/2024,4:20:34 AM,22.5,704458,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,20:44.1,06/12/2024,4:20:44 AM,22.5,703160,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,20:54.1,06/12/2024,4:20:54 AM,22.5,703386,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,21:04.1,06/12/2024,4:21:04 AM,22.5,703436,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,21:14.1,06/12/2024,4:21:14 AM,22.5,703425,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,21:24.1,06/12/2024,4:21:24 AM,22.5,703151,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,21:34.1,06/12/2024,4:21:34 AM,22.5,702065,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,21:44.1,06/12/2024,4:21:44 AM,22.5,700607,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,21:54.1,06/12/2024,4:21:54 AM,22.5,700561,1,20.4,,,,,,,,,,,,,,,,
05/12/2024,22:04.1,06/12/2024,4:22:04 AM,22.5,701886,0,20.4,,,,,,,,,,,,,,,,
05/12/2024,22:14.1,06/12/2024,4:22:14 AM,22.5,707387,1,20.41,,,,,,,,,,,,,,,,
05/12/2024,22:24.1,06/12/2024,4:22:24 AM,22.5,707627,0,20.41,,,,,,,,,,,,,,,,
05/12/2024,22:34.1,06/12/2024,4:22:34 AM,22.5,708065,1,20.41,,,,,,,,,,,,,,,,
05/12/2024,22:44.1,06/12/2024,4:22:44 AM,22.5,708601,0,20.41,,,,,,,,,,,,,,,,
05/12/2024,22:54.1,06/12/2024,4:22:54 AM,22.5,708695,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,23:04.1,06/12/2024,4:23:04 AM,22.5,709853,0,20.42,,,,,,,,,,,,,,,,
05/12/2024,23:14.1,06/12/2024,4:23:14 AM,22.5,710692,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,23:24.1,06/12/2024,4:23:24 AM,22.5,710375,0,20.42,,,,,,,,,,,,,,,,
05/12/2024,23:34.1,06/12/2024,4:23:34 AM,22.5,710318,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,23:44.1,06/12/2024,4:23:44 AM,22.5,709844,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,23:54.1,06/12/2024,4:23:54 AM,22.5,709468,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,24:04.1,06/12/2024,4:24:04 AM,22.5,710087,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,24:14.1,06/12/2024,4:24:14 AM,22.5,710461,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,24:24.1,06/12/2024,4:24:24 AM,22.5,710382,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,24:34.1,06/12/2024,4:24:34 AM,22.5,709682,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,24:44.1,06/12/2024,4:24:44 AM,22.5,710288,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,24:54.1,06/12/2024,4:24:54 AM,22.5,710870,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,25:04.1,06/12/2024,4:25:04 AM,22.5,712103,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,25:14.1,06/12/2024,4:25:14 AM,22.5,711202,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,25:24.1,06/12/2024,4:25:24 AM,22.5,709940,1,20.42,,,,,,,,,,,,,,,,
05/12/2024,25:34.1,06/12/2024,4:25:34 AM,22.5,710284,0,20.42,,,,,,,,,,,,,,,,
05/12/2024,25:44.1,06/12/2024,4:25:44 AM,22.5,709731,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,25:54.1,06/12/2024,4:25:54 AM,22.5,710364,0,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,26:04.1,06/12/2024,4:26:04 AM,22.5,711578,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,26:14.1,06/12/2024,4:26:14 AM,22.5,711774,0,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,26:24.1,06/12/2024,4:26:24 AM,22.5,711185,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,26:34.1,06/12/2024,4:26:34 AM,22.5,710712,0,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,26:44.1,06/12/2024,4:26:44 AM,22.5,710500,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,26:54.1,06/12/2024,4:26:54 AM,22.5,710649,0,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,27:04.1,06/12/2024,4:27:04 AM,22.5,711857,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,27:14.1,06/12/2024,4:27:14 AM,22.5,713670,0,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,27:24.1,06/12/2024,4:27:24 AM,22.5,714229,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,27:34.1,06/12/2024,4:27:34 AM,22.5,714213,0,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,27:44.1,06/12/2024,4:27:44 AM,22.5,714431,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,27:54.1,06/12/2024,4:27:54 AM,22.5,714064,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,28:04.1,06/12/2024,4:28:04 AM,22.5,711625,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,28:14.1,06/12/2024,4:28:14 AM,22.5,712091,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,28:24.1,06/12/2024,4:28:24 AM,22.5,712178,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,28:34.1,06/12/2024,4:28:34 AM,22.5,711785,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,28:44.1,06/12/2024,4:28:44 AM,22.5,710984,0,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,28:54.1,06/12/2024,4:28:54 AM,22.5,710579,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,29:04.1,06/12/2024,4:29:04 AM,22.5,711046,0,20.42,,,,,,,,,,,,,,,20.4,
05/12/2024,29:14.1,06/12/2024,4:29:14 AM,22.5,710334,1,20.42,,,,,,,,,,,,,,,20.4,
05/12/2024,29:24.1,06/12/2024,4:29:24 AM,22.5,709816,0,20.42,,,,,,,,,,,,,,,20.4,
05/12/2024,29:34.1,06/12/2024,4:29:34 AM,22.5,709013,1,20.42,,,,,,,,,,,,,,,20.41,
05/12/2024,29:44.1,06/12/2024,4:29:44 AM,22.5,708385,0,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,29:54.1,06/12/2024,4:29:54 AM,22.5,706835,1,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,30:04.1,06/12/2024,4:30:04 AM,22.5,706542,0,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,30:14.1,06/12/2024,4:30:14 AM,22.5,706627,1,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,30:24.1,06/12/2024,4:30:24 AM,22.5,707369,0,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,30:34.1,06/12/2024,4:30:34 AM,22.5,707102,1,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,30:44.1,06/12/2024,4:30:44 AM,22.5,706847,1,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,30:54.1,06/12/2024,4:30:54 AM,22.5,707335,1,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,31:04.1,06/12/2024,4:31:04 AM,22.5,707609,1,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,31:14.1,06/12/2024,4:31:14 AM,22.5,706923,1,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,31:24.1,06/12/2024,4:31:24 AM,22.5,706680,1,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,31:34.1,06/12/2024,4:31:34 AM,22.5,705866,1,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,31:44.1,06/12/2024,4:31:44 AM,22.5,705780,1,20.41,,,,,,,,,,,,,,,20.4,
05/12/2024,31:54.1,06/12/2024,4:31:54 AM,22.5,705445,0,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,32:04.1,06/12/2024,4:32:04 AM,22.5,705402,1,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,32:14.1,06/12/2024,4:32:14 AM,22.5,705538,0,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,32:24.1,06/12/2024,4:32:24 AM,22.5,705687,1,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,32:34.1,06/12/2024,4:32:34 AM,22.5,705794,0,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,32:44.1,06/12/2024,4:32:44 AM,22.5,706289,1,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,32:54.1,06/12/2024,4:32:54 AM,22.5,706300,0,20.41,,,,,,,,,,,,,,,20.41,
05/12/2024,33:04.1,06/12/2024,4:33:04 AM,22.5,704370,1,20.4,,,,,,,,,,,,,,,20.41,
05/12/2024,33:14.1,06/12/2024,4:33:14 AM,22.5,704067,0,20.4,,,,,,,,,,,,,,,20.41,
05/12/2024,33:24.1,06/12/2024,4:33:24 AM,22.5,704347,1,20.4,,,,,,,,,,,,,,,20.4,
